"id","postime","lon","lat","cog","source"
"866718066964685","2025-05-23 19:01:16","109.139533","18.36770333","0.0",b4g2g
"866718066964776","2025-05-23 18:59:36","109.12453833","18.3542565","0.0",b4g2g
"866718066964867","2025-05-23 19:02:02","109.12037583","18.35469967","0.0",b4g2g
"866718066965237","2025-05-23 18:58:30","109.13015187","18.35303503","0.0",b4g2g
"866718066965328","2025-05-23 19:00:00","109.55988383","18.23698049","0.0",b4g2g
"866718066965518","2025-05-23 18:59:18","108.98898983","18.36261367","0.0",b4g2g
"866718066973165","2025-05-23 18:44:02","109.13477","18.36238667","0.0",b4g2g
"866718066973454","2025-05-23 18:36:58","109.56061688","18.23836632","0.0",b4g2g
"866718066974023","2025-05-23 19:01:32","109.12501117","18.36189333","0.0",b4g2g
"866718066974486","2025-05-23 19:01:51","109.12601817","18.35088417","0.0",b4g2g
"866718066975400","2025-05-23 18:35:58","109.56029831","18.23843552","0.0",b4g2g
"866718066982620","2025-05-23 18:58:02","109.124354","18.35957867","0.0",b4g2g
"866718066982646","2025-05-23 19:02:29","109.70804317","18.26148733","0.0",b4g2g
"866718066982935","2025-05-23 19:01:30","109.71725983","18.26365668","0.0",b4g2g
"866718066983057","2025-05-23 18:33:57","109.70961982","18.26075708","0.0",b4g2g
"866718066983131","2025-05-23 18:35:58","109.71782562","18.26383547","0.0",b4g2g
"866718066985722","2025-05-23 19:01:04","109.12481633","18.35392133","0.0",b4g2g
"866718066986373","2025-05-23 18:59:01","109.13478183","18.36244383","0.0",b4g2g
"866718066986423","2025-05-23 19:02:02","108.9568105","18.40604017","0.0",b4g2g
"866718066986514","2025-05-23 18:58:22","108.86691983","18.432057","0.0",b4g2g
"866718066986670","2025-05-23 19:02:57","109.12477667","18.35096617","0.0",b4g2g
"866718066986720","2025-05-23 18:57:22","109.1244025","18.3591375","0.0",b4g2g
"866718067000398","2025-05-23 18:53:29","109.71790106","18.26530777","0.0",b4g2g
"866718067000448","2025-05-23 18:53:45","109.7218045","18.2623505","0.0",b4g2g
"866718067000505","2025-05-23 18:56:00","109.15047405","18.34031172","0.0",b4g2g
"866718067000844","2025-05-23 19:01:00","109.12351904","18.35763819","0.0",b4g2g
"866718067000919","2025-05-23 19:03:01","109.13066155","18.35411429","0.0",b4g2g
"866718067000968","2025-05-23 18:34:27","109.13329019","18.35593895","0.0",b4g2g
"866718067002360","2025-05-23 19:01:40","109.12507783","18.3619215","0.0",b4g2g
"866718067003525","2025-05-23 19:02:02","109.125095","18.36200567","0.0",b4g2g
"866718067008953","2025-05-23 19:00:56","108.989322","18.3651515","0.0",b4g2g
"866718067009159","2025-05-23 18:48:29","108.96154651","18.39881514","0.0",b4g2g
"866718067009373","2025-05-23 19:02:09","109.1246385","18.36079467","0.0",b4g2g
"866718067009456","2025-05-23 19:00:26","108.98939317","18.36428933","0.0",b4g2g
"866718067009530","2025-05-23 19:00:00","109.72214236","18.26168309","0.0",b4g2g
"866718067010025","2025-05-23 18:59:46","109.71621483","18.27699533","0.0",b4g2g
"866718067010108","2025-05-23 19:00:04","109.12273783","18.357934","0.0",b4g2g
"866718067010793","2025-05-23 19:00:00","109.71835064","18.26311919","0.0",b4g2g
"866718067011239","2025-05-23 18:59:00","109.719544","18.262957","0.0",b4g2g
"866718067011619","2025-05-23 19:00:30","108.95591134","18.40145564","0.0",b4g2g
"866718067011718","2025-05-23 18:56:24","109.12475533","18.35122867","0.0",b4g2g
"866718067011999","2025-05-23 19:02:57","109.7194525","18.26289883","0.0",b4g2g
"866718067012021","2025-05-23 19:02:18","109.71842417","18.26368133","0.0",b4g2g
"866718067013953","2025-05-23 19:00:20","109.12362083","18.361377","0.0",b4g2g
"866718067014258","2025-05-23 18:58:24","109.12558183","18.35081383","0.0",b4g2g
"866718067014308","2025-05-23 19:00:59","109.71870667","18.26314017","0.0",b4g2g
"866718067014753","2025-05-23 19:02:32","108.8670935","18.432046","0.0",b4g2g
"866718067014936","2025-05-23 18:59:16","109.48907217","18.25214717","0.0",b4g2g
"866718067015404","2025-05-23 19:00:12","109.718658","18.2633335","0.0",b4g2g
"866718067017160","2025-05-23 19:01:21","109.718469","18.26466567","0.0",b4g2g
"866718067017491","2025-05-23 18:38:28","109.12527723","18.35088184","0.0",b4g2g
"866718067017806","2025-05-23 19:02:15","109.718145","18.26388233","0.0",b4g2g
"866718067017947","2025-05-23 18:58:59","109.7196085","18.26299017","0.0",b4g2g
"866718067018622","2025-05-23 19:00:00","108.98875549","18.36078112","0.0",b4g2g
"866718067018663","2025-05-23 19:01:00","109.56065032","18.23818024","0.0",b4g2g
"866718067020016","2025-05-23 18:46:29","109.13088586","18.35433112","0.0",b4g2g
"866718067021378","2025-05-23 19:01:58","109.1252365","18.35122067","0.0",b4g2g
"866718067022921","2025-05-23 19:01:02","109.70868467","18.261335","0.0",b4g2g
"866718067022996","2025-05-23 18:59:18","109.72173467","18.2626685","0.0",b4g2g
"866718067023119","2025-05-23 19:01:02","109.12457133","18.35959767","0.0",b4g2g
"866718067023283","2025-05-23 19:01:19","109.12534833","18.35119467","0.0",b4g2g
"866718067023408","2025-05-23 18:56:30","109.71803017","18.26532667","0.0",b4g2g
"866718067025015","2025-05-23 18:59:56","109.1345755","18.35835183","0.0",b4g2g
"866718067025361","2025-05-23 18:57:30","109.12678419","18.34830719","0.0",b4g2g
"866718067025528","2025-05-23 18:48:32","109.71745383","18.263438","0.0",b4g2g
"866718067025593","2025-05-23 18:33:57","109.71814388","18.26326489","0.0",b4g2g
"866718067028316","2025-05-23 18:58:02","109.13032083","18.35277267","0.0",b4g2g
"866718067028811","2025-05-23 18:46:59","109.12476994","18.3541676","0.0",b4g2g
"866718067029728","2025-05-23 18:37:28","108.866581","18.44057703","0.0",b4g2g
"866718067029777","2025-05-23 19:01:32","109.71957983","18.26292133","0.0",b4g2g
"866718067029819","2025-05-23 19:00:27","109.13345433","18.356997","0.0",b4g2g
"866718067030619","2025-05-23 19:02:02","109.121377","18.35335483","0.0",b4g2g
"866718067031419","2025-05-23 19:00:02","109.716637","18.2777715","0.0",b4g2g
"866718067031468","2025-05-23 18:34:57","109.13138242","18.35381338","0.0",b4g2g
"866718067031484","2025-05-23 18:35:58","108.95964671","18.39992298","0.0",b4g2g
"866718067031880","2025-05-23 18:58:51","109.12352633","18.35110217","0.0",b4g2g
"866718067032466","2025-05-23 19:02:28","109.12268533","18.35786383","0.0",b4g2g
"866718067033043","2025-05-23 18:59:16","109.71861917","18.26335983","0.0",b4g2g
"866718067033076","2025-05-23 18:59:02","108.86616617","18.4374965","0.0",b4g2g
"866718067033712","2025-05-23 18:51:59","109.70906613","18.26083418","0.0",b4g2g
"866718067033951","2025-05-23 18:58:32","109.13014583","18.35270617","0.0",b4g2g
"866718067034025","2025-05-23 19:00:00","109.72429834","18.26099145","0.0",b4g2g
"866718067035311","2025-05-23 18:35:55","109.72033867","18.26243183","0.0",b4g2g
"866718067035816","2025-05-23 19:00:00","109.13058042","18.35433276","0.0",b4g2g
"866718067036343","2025-05-23 19:01:15","109.13382567","18.35718517","0.0",b4g2g
"866718067036574","2025-05-23 18:35:58","109.7195676","18.26335725","0.0",b4g2g
"866718067037028","2025-05-23 18:58:25","108.98909183","18.361796","0.0",b4g2g
"866718067037408","2025-05-23 19:01:21","109.124368","18.35465633","0.0",b4g2g
"866718067037549","2025-05-23 18:45:28","108.98954559","18.36498295","0.0",b4g2g
"866718067037564","2025-05-23 19:00:32","109.124493","18.3526315","0.0",b4g2g
"866718067037812","2025-05-23 19:00:02","108.86711983","18.43200117","0.0",b4g2g
"866718067037945","2025-05-23 18:59:32","109.57084433","18.20111117","0.0",b4g2g
"866718067038307","2025-05-23 19:02:46","109.720066","18.26274967","0.0",b4g2g
"866718067039396","2025-05-23 19:00:46","108.86799717","18.43179217","0.0",b4g2g
"866718067039412","2025-05-23 19:02:01","109.718704","18.2632425","0.0",b4g2g
"866718067039529","2025-05-23 19:00:57","109.1250055","18.35118083","0.0",b4g2g
"866718067039669","2025-05-23 19:02:31","109.13673233","18.3516255","0.0",b4g2g
"866718067040105","2025-05-23 18:44:58","109.71775217","18.26357459","0.0",b4g2g
"866718067040246","2025-05-23 18:50:29","109.12997438","18.35284992","0.0",b4g2g
"866718067040659","2025-05-23 18:59:30","109.71970897","18.26256766","0.0",b4g2g
"866718067040675","2025-05-23 19:00:30","109.13402747","18.35731814","0.0",b4g2g
"866718067041145","2025-05-23 19:00:01","108.95634983","18.40547733","0.0",b4g2g
"866718067041244","2025-05-23 19:01:16","108.93150733","18.41302633","0.0",b4g2g
"866718067041467","2025-05-23 19:02:58","109.71886817","18.26315167","0.0",b4g2g
"866718067042382","2025-05-23 18:59:14","108.9550065","18.40531517","0.0",b4g2g
"866718067042564","2025-05-23 18:54:46","109.12441567","18.35964017","0.0",b4g2g
"866718067042838","2025-05-23 19:02:32","109.48921033","18.250384","0.0",b4g2g
"866718067042861","2025-05-23 18:33:57","109.71859485","18.26336644","0.0",b4g2g
"866718067043422","2025-05-23 19:01:32","109.71800033","18.26341233","0.0",b4g2g
"866718067043448","2025-05-23 18:49:29","109.13086992","18.35347664","0.0",b4g2g
"866718067045740","2025-05-23 18:59:52","108.98954333","18.364919","0.0",b4g2g
"866718067046052","2025-05-23 18:36:28","108.93149915","18.41184389","0.0",b4g2g
"866718067046094","2025-05-23 18:37:58","109.72115686","18.26285727","0.0",b4g2g
"866718067046516","2025-05-23 18:58:25","109.12572333","18.351087","0.0",b4g2g
"866718067046888","2025-05-23 19:01:01","108.95506083","18.40541617","0.0",b4g2g
"866718067047175","2025-05-23 18:39:58","109.12335516","18.35549503","0.0",b4g2g
"866718067047373","2025-05-23 18:58:28","109.7204305","18.26213983","0.0",b4g2g
"866718067047399","2025-05-23 18:49:59","109.1302933","18.35409677","0.0",b4g2g
"866718067047456","2025-05-23 18:52:29","109.71825466","18.26490411","0.0",b4g2g
"866718067047530","2025-05-23 18:56:30","109.11531529","18.35366053","0.0",b4g2g
"866718067047712","2025-05-23 18:34:27","108.86629009","18.43753018","0.0",b4g2g
"866718067047746","2025-05-23 19:01:16","109.48930583","18.2513095","0.0",b4g2g
"866718067048553","2025-05-23 18:38:58","108.86676582","18.43214671","0.0",b4g2g
"866718067048561","2025-05-23 19:02:06","109.12385367","18.361197","0.0",b4g2g
"866718067048819","2025-05-23 19:02:40","108.95667233","18.40536633","0.0",b4g2g
"866718067048876","2025-05-23 18:53:29","109.71887292","18.26324386","0.0",b4g2g
"866718067048975","2025-05-23 18:17:31","109.12577617","18.35106","0.0",b4g2g
"866718067049023","2025-05-23 19:01:21","109.72048683","18.26237567","0.0",b4g2g
"866718067049536","2025-05-23 19:02:40","109.1248285","18.353797","0.0",b4g2g
"866718067049650","2025-05-23 19:02:45","108.9891755","18.3645145","0.0",b4g2g
"866718067049692","2025-05-23 18:59:32","108.95536267","18.405521","0.0",b4g2g
"866718067049700","2025-05-23 19:02:01","108.98939917","18.36488767","0.0",b4g2g
"866718067049775","2025-05-23 18:59:32","109.13447017","18.35788867","0.0",b4g2g
"866718067049817","2025-05-23 18:38:58","109.12329023","18.3568186","0.0",b4g2g
"866718067049874","2025-05-23 19:01:31","109.72059133","18.2622425","0.0",b4g2g
"866718067049908","2025-05-23 18:58:02","108.95522233","18.40481717","0.0",b4g2g
"866718067050138","2025-05-23 18:53:29","109.7206959","18.26338783","0.0",b4g2g
"866718067050203","2025-05-23 18:58:45","109.71981317","18.2625945","0.0",b4g2g
"866718067050260","2025-05-23 18:59:02","108.93116233","18.41310383","0.0",b4g2g
"866718067050393","2025-05-23 18:33:57","109.72075891","18.26324142","0.0",b4g2g
"866718067050831","2025-05-23 18:57:56","108.9892915","18.365128","0.0",b4g2g
"866718067050856","2025-05-23 19:01:54","109.12075333","18.35591617","0.0",b4g2g
"866718067051409","2025-05-23 19:02:12","109.12470617","18.36170867","0.0",b4g2g
"866718067051433","2025-05-23 18:59:16","109.124594","18.36242683","0.0",b4g2g
"866718067051862","2025-05-23 18:33:27","109.1299281","18.35391847","0.0",b4g2g
"866718067052647","2025-05-23 19:01:02","109.1240605","18.348783","0.0",b4g2g
"866718067058735","2025-05-23 19:01:00","109.72130991","18.26180272","0.0",b4g2g
"866718067060046","2025-05-23 18:59:54","109.71978633","18.2629945","0.0",b4g2g
"866718067061945","2025-05-23 18:09:02","109.13321917","18.35679333","0.0",b4g2g
"866718067062877","2025-05-23 18:59:02","108.86645867","18.43180167","0.0",b4g2g
"866718067063297","2025-05-23 18:50:29","109.5665852","18.20637405","0.0",b4g2g
"866718067063859","2025-05-23 18:56:28","109.124922","18.3512815","0.0",b4g2g
"866718067064147","2025-05-23 19:00:40","109.71981083","18.26257983","0.0",b4g2g
"866718067064212","2025-05-23 19:02:27","109.1246435","18.3542705","0.0",b4g2g
"866718067066274","2025-05-23 19:01:45","109.12389167","18.36115283","0.0",b4g2g
"866718067066316","2025-05-23 18:47:59","109.13121344","18.3545504","0.0",b4g2g
"866718067066795","2025-05-23 19:01:02","109.71902133","18.26304833","0.0",b4g2g
"866718067067140","2025-05-23 18:59:21","109.72131017","18.2618395","0.0",b4g2g
"866718067067306","2025-05-23 18:58:02","108.95960283","18.40822233","0.0",b4g2g
"866718067067496","2025-05-23 18:37:28","109.71809936","18.26353909","0.0",b4g2g
"866718067067694","2025-05-23 18:39:58","108.93095218","18.41227553","0.0",b4g2g
"866718067069351","2025-05-23 19:02:59","109.124363","18.359507","0.0",b4g2g
"866718067072504","2025-05-23 19:01:32","109.124373","18.35641983","0.0",b4g2g
"866718067073106","2025-05-23 19:02:23","109.13456467","18.35823833","0.0",b4g2g
"866718067073379","2025-05-23 18:54:29","109.12331385","18.35056244","0.0",b4g2g
"866718067073437","2025-05-23 18:56:30","109.71763503","18.26321757","0.0",b4g2g
"866718067073569","2025-05-23 19:03:01","109.71985142","18.26241915","0.0",b4g2g
"866718067073577","2025-05-23 18:59:54","109.71780217","18.26358267","0.0",b4g2g
"866718067073668","2025-05-23 18:37:28","109.71796661","18.26352408","0.0",b4g2g
"866718067074096","2025-05-23 18:58:15","109.71896817","18.26312033","0.0",b4g2g
"866718067074260","2025-05-23 19:00:56","109.13318167","18.3567195","0.0",b4g2g
"866718067074310","2025-05-23 18:38:28","109.72059975","18.26339336","0.0",b4g2g
"866718067074450","2025-05-23 18:45:28","109.12337716","18.35619514","0.0",b4g2g
"866718067074609","2025-05-23 18:59:18","109.718394","18.26313267","0.0",b4g2g
"866718067074682","2025-05-23 18:57:00","109.12534645","18.35075815","0.0",b4g2g
"866718067074922","2025-05-23 19:01:46","108.86761917","18.43153383","0.0",b4g2g
"866718067075523","2025-05-23 19:00:43","109.7182045","18.26331617","0.0",b4g2g
"866718067075549","2025-05-23 18:44:58","109.71988867","18.26281597","0.0",b4g2g
"866718067075648","2025-05-23 19:00:50","108.95504767","18.40536483","0.0",b4g2g
"866718067076018","2025-05-23 18:37:28","109.72128091","18.26218714","0.0",b4g2g
"866718067076190","2025-05-23 18:45:59","109.12959256","18.35348173","0.0",b4g2g
"866718067076232","2025-05-23 19:01:32","109.72020383","18.26240583","0.0",b4g2g
"866718067084681","2025-05-23 18:35:58","109.12989428","18.35311745","0.0",b4g2g
"866718067084822","2025-05-23 18:42:58","109.71808914","18.26346466","0.0",b4g2g
"866718067088161","2025-05-23 18:03:10","109.12457267","18.35467783","0.0",b4g2g
"866718067094862","2025-05-23 18:43:15","109.71871233","18.26313267","0.0",b4g2g
"866718067095018","2025-05-23 18:58:24","109.12395367","18.361028","0.0",b4g2g
"866718067096073","2025-05-23 19:02:19","109.71793267","18.26325133","0.0",b4g2g
"866718067096818","2025-05-23 18:49:29","109.71790569","18.26525444","0.0",b4g2g
"866718067097030","2025-05-23 18:54:29","109.71081089","18.26103528","0.0",b4g2g
"866718067097105","2025-05-23 19:01:53","109.13291533","18.3564395","0.0",b4g2g
"866718067097543","2025-05-23 18:59:16","109.12122667","18.351947","0.0",b4g2g
"866718067097592","2025-05-23 19:00:15","109.12447083","18.35950133","0.0",b4g2g
"866718067098269","2025-05-23 18:59:57","109.71775967","18.26352133","0.0",b4g2g
"866718067098624","2025-05-23 19:00:34","109.12462117","18.35945967","0.0",b4g2g
"866718067101535","2025-05-23 19:00:32","108.86780317","18.43873267","0.0",b4g2g
"866718067101931","2025-05-23 18:50:59","109.12551505","18.35091238","0.0",b4g2g
"866718067102384","2025-05-23 18:57:00","109.49660672","18.29262178","0.0",b4g2g
"866718067105833","2025-05-23 18:41:28","109.13368182","18.35713411","0.0",b4g2g
"866718067108050","2025-05-23 18:51:59","109.12543196","18.35115871","0.0",b4g2g
"866718067108670","2025-05-23 18:46:59","108.93371957","18.41135566","0.0",b4g2g
"866718067108738","2025-05-23 18:49:59","109.72289623","18.26063746","0.0",b4g2g
"866718067108894","2025-05-23 18:59:30","109.715374","18.263941","0.0",b4g2g
"866718067109090","2025-05-23 19:01:31","109.12604683","18.35095767","0.0",b4g2g
"866718067109710","2025-05-23 19:01:32","109.13037467","18.3527825","0.0",b4g2g
"866718067109751","2025-05-23 18:58:32","109.72129933","18.262854","0.0",b4g2g
"866718067109777","2025-05-23 19:00:31","108.95477367","18.40523817","0.0",b4g2g
"866718067109793","2025-05-23 18:58:21","109.71802883","18.26370367","0.0",b4g2g
"866718067109884","2025-05-23 18:58:24","109.11702433","18.35347717","0.0",b4g2g
"866718067122184","2025-05-23 18:58:18","109.124734","18.35485983","0.0",b4g2g
"866718067122945","2025-05-23 19:01:15","109.71112833","18.26362917","0.0",b4g2g
"866718067122994","2025-05-23 19:02:31","109.7213005","18.26292683","0.0",b4g2g
"866718067123620","2025-05-23 19:01:00","109.72172328","18.26166401","0.0",b4g2g
"866718067123687","2025-05-23 19:03:01","109.71699379","18.26338807","0.0",b4g2g
"866718067123695","2025-05-23 18:33:27","109.71987107","18.26254947","0.0",b4g2g
"866718067123927","2025-05-23 18:58:45","108.989107","18.36189983","0.0",b4g2g
"866718067124149","2025-05-23 18:48:59","109.12556311","18.35097979","0.0",b4g2g
"866718067124537","2025-05-23 19:01:59","109.124283","18.358995","0.0",b4g2g
"866718067125013","2025-05-23 18:59:30","109.55855192","18.20891296","0.0",b4g2g
"866718067127167","2025-05-23 18:52:29","108.86726582","18.43875369","0.0",b4g2g
"866718067127274","2025-05-23 19:02:42","109.7182805","18.265078","0.0",b4g2g
"866718067127449","2025-05-23 18:34:57","109.71811654","18.26519675","0.0",b4g2g
"866718067127589","2025-05-23 19:01:16","109.72218783","18.2621095","0.0",b4g2g
"866718067132159","2025-05-23 18:59:59","109.13424317","18.35770333","0.0",b4g2g
"866718067133231","2025-05-23 18:52:59","108.86597143","18.43726445","0.0",b4g2g
"866718067133736","2025-05-23 18:37:28","108.95650826","18.40227201","0.0",b4g2g
"866718067133900","2025-05-23 18:59:48","109.12459533","18.35477383","0.0",b4g2g
"866718067137927","2025-05-23 18:46:29","109.71852994","18.26300547","0.0",b4g2g
"866718067138867","2025-05-23 19:02:31","109.72049783","18.26220183","0.0",b4g2g
"866718067139345","2025-05-23 19:01:32","109.1243685","18.35639433","0.0",b4g2g
"866718067139378","2025-05-23 19:01:00","109.12576508","18.3510862","0.0",b4g2g
"866718067139717","2025-05-23 18:42:28","109.67866426","18.03694111","0.0",b4g2g
"866718067140772","2025-05-23 18:47:29","108.86666039","18.43767744","0.0",b4g2g
"866718067146621","2025-05-23 19:01:29","109.12480133","18.35123417","0.0",b4g2g
"866718067146928","2025-05-23 18:50:59","109.72194484","18.26152632","0.0",b4g2g
"866718067147025","2025-05-23 18:56:00","109.12114581","18.3515707","0.0",b4g2g
"866718067147041","2025-05-23 19:01:02","108.98942133","18.36528817","0.0",b4g2g
"866718067147058","2025-05-23 18:57:00","109.1243341","18.35278647","0.0",b4g2g
"866718067147199","2025-05-23 19:03:01","109.1227163","18.34434167","0.0",b4g2g
"866718067147371","2025-05-23 18:56:02","109.717974","18.263348","0.0",b4g2g
"866718067147462","2025-05-23 18:59:32","108.98928867","18.36476683","0.0",b4g2g
"866718067147538","2025-05-23 18:43:58","109.12453784","18.35431486","0.0",b4g2g
"866718067147587","2025-05-23 18:59:25","109.125987","18.351135","0.0",b4g2g
"866718067147967","2025-05-23 19:00:32","109.72164567","18.2625815","0.0",b4g2g
"866718067148114","2025-05-23 18:58:32","109.72179233","18.26127367","0.0",b4g2g
"866718067148239","2025-05-23 19:02:45","109.12467933","18.35946683","0.0",b4g2g
"866718067149120","2025-05-23 18:59:15","108.9548245","18.405245","0.0",b4g2g
"866718067149161","2025-05-23 18:58:02","109.71673083","18.26392683","0.0",b4g2g
"866718067149187","2025-05-23 18:59:15","108.95931217","18.4079945","0.0",b4g2g
"866718067149195","2025-05-23 18:59:30","109.12431837","18.35657588","0.0",b4g2g
"866718067149468","2025-05-23 18:42:28","109.71910234","18.26300004","0.0",b4g2g
"866718067149492","2025-05-23 18:58:49","109.13316017","18.35667117","0.0",b4g2g
"866718067149716","2025-05-23 18:58:56","109.71883433","18.26274217","0.0",b4g2g
"866718067149765","2025-05-23 18:56:00","108.86561566","18.43722906","0.0",b4g2g
"866718067149773","2025-05-23 19:02:04","109.1334205","18.35693717","0.0",b4g2g
"866718067149906","2025-05-23 18:59:10","109.1256365","18.34850583","0.0",b4g2g
"866718067149914","2025-05-23 19:02:00","109.72138203","18.26169672","0.0",b4g2g
"866718067150573","2025-05-23 18:59:02","108.959332","18.4079005","0.0",b4g2g
"866718067151068","2025-05-23 19:01:02","108.95510283","18.4053995","0.0",b4g2g
"866718067151183","2025-05-23 19:01:32","108.86755767","18.43183333","0.0",b4g2g
"866718067151191","2025-05-23 19:02:31","108.93112083","18.413071","0.0",b4g2g
"866718067151340","2025-05-23 19:00:02","109.7188595","18.26314183","0.0",b4g2g
"866718067151472","2025-05-23 18:59:55","109.12411167","18.35244167","0.0",b4g2g
"866718067151654","2025-05-23 19:00:02","109.133058","18.35659983","0.0",b4g2g
"866718067151902","2025-05-23 18:51:59","109.71785851","18.26328783","0.0",b4g2g
"866718067152330","2025-05-23 18:38:28","109.12643324","18.35099754","0.0",b4g2g
"866718067152397","2025-05-23 18:41:28","109.13066179","18.35357127","0.0",b4g2g
"866718067152660","2025-05-23 18:53:59","108.95679246","18.40106539","0.0",b4g2g
"866718067152942","2025-05-23 18:37:58","109.72202198","18.27479082","0.0",b4g2g
"866718067153361","2025-05-23 18:56:30","108.95503302","18.40542955","0.0",b4g2g
"866718067153767","2025-05-23 18:44:28","109.12991176","18.35371978","0.0",b4g2g
"866718067153841","2025-05-23 18:48:29","109.72150406","18.26208071","0.0",b4g2g
"866718067153874","2025-05-23 18:49:59","109.12391019","18.3578384","0.0",b4g2g
"866718067153924","2025-05-23 18:52:29","108.92710236","18.41340692","0.0",b4g2g
"866718067154070","2025-05-23 19:00:00","109.71803355","18.26330379","0.0",b4g2g
"866718067154138","2025-05-23 18:58:32","109.72090183","18.262024","0.0",b4g2g
"866718067154237","2025-05-23 18:59:51","108.98947883","18.36476","0.0",b4g2g
"866718067154302","2025-05-23 18:58:18","109.1299165","18.35274417","0.0",b4g2g
"866718067154401","2025-05-23 18:59:29","109.11554033","18.3541275","0.0",b4g2g
"866718067154419","2025-05-23 18:45:28","108.98796463","18.36580269","0.0",b4g2g
"866718067154625","2025-05-23 19:02:45","109.12445917","18.35943833","0.0",b4g2g
"866718067154666","2025-05-23 19:00:57","109.7199975","18.2626005","0.0",b4g2g
"866718067154708","2025-05-23 18:53:59","109.12538626","18.35100662","0.0",b4g2g
"866718067154823","2025-05-23 19:02:47","108.93136233","18.41305667","0.0",b4g2g
"866718067155085","2025-05-23 18:58:32","109.13375533","18.35717383","0.0",b4g2g
"866718067155168","2025-05-23 18:46:29","108.98675472","18.36604924","0.0",b4g2g
"866718067155366","2025-05-23 19:00:45","108.95475083","18.405261","0.0",b4g2g
"866718067155481","2025-05-23 19:00:30","109.72472085","18.27685078","0.0",b4g2g
"866718067155614","2025-05-23 19:00:40","109.12445783","18.354588","0.0",b4g2g
"866718067155796","2025-05-23 18:44:28","109.72531538","18.27808253","0.0",b4g2g
"866718067156463","2025-05-23 18:58:48","109.12451133","18.35467867","0.0",b4g2g
"866718067156828","2025-05-23 19:01:30","109.71964376","18.26310844","0.0",b4g2g
"866718067156935","2025-05-23 19:00:23","109.12613283","18.35093433","0.0",b4g2g
"866718067157628","2025-05-23 18:58:01","109.7181785","18.26389","0.0",b4g2g
"866718067157693","2025-05-23 19:02:59","109.12461067","18.36248067","0.0",b4g2g
"866718067157800","2025-05-23 18:59:01","109.12445617","18.35912083","0.0",b4g2g
"866718067158154","2025-05-23 19:01:16","109.12448683","18.35065783","0.0",b4g2g
"866718067158667","2025-05-23 18:39:58","109.71830031","18.26350215","0.0",b4g2g
"866718067158691","2025-05-23 18:58:46","108.86724867","18.43872483","0.0",b4g2g
"866718067160119","2025-05-23 19:00:03","108.989225","18.36201817","0.0",b4g2g
"866718067160168","2025-05-23 18:57:30","109.72300737","18.26019809","0.0",b4g2g
"866718067161190","2025-05-23 18:58:45","109.1228215","18.35794083","0.0",b4g2g
"866718067161380","2025-05-23 19:02:34","109.124429","18.35945883","0.0",b4g2g
"866718067162578","2025-05-23 18:43:28","109.72250836","18.26073797","0.0",b4g2g
"866718067162685","2025-05-23 19:00:31","109.718243","18.26359367","0.0",b4g2g
"866718067164004","2025-05-23 18:34:27","109.13116918","18.3536732","0.0",b4g2g
"866718067164327","2025-05-23 19:02:02","109.71805067","18.26390267","0.0",b4g2g
"866718067164418","2025-05-23 18:52:59","108.8657869","18.43732163","0.0",b4g2g
"866718067165886","2025-05-23 18:45:28","109.71962276","18.26290599","0.0",b4g2g
"866718067165894","2025-05-23 19:00:32","109.72132233","18.262943","0.0",b4g2g
"866718067166249","2025-05-23 18:59:23","109.7163","18.26397517","0.0",b4g2g
"866718067166264","2025-05-23 19:02:00","109.71921249","18.26307109","0.0",b4g2g
"866718067166827","2025-05-23 18:58:15","109.72225517","18.26211667","0.0",b4g2g
"866718067166843","2025-05-23 19:00:52","109.12438517","18.3585505","0.0",b4g2g
"866718067166942","2025-05-23 19:00:45","109.70887617","18.26220717","0.0",b4g2g
"866718067167114","2025-05-23 19:02:31","108.865658","18.437082","0.0",b4g2g
"866718067167122","2025-05-23 18:42:58","109.13111804","18.35331324","0.0",b4g2g
"866718067167262","2025-05-23 19:02:53","109.13326083","18.35705033","0.0",b4g2g
"866718067167346","2025-05-23 18:58:32","109.13668917","18.35164917","0.0",b4g2g
"866718067167429","2025-05-23 19:00:39","109.12447617","18.35907733","0.0",b4g2g
"866718067167841","2025-05-23 19:01:58","109.12381933","18.34837867","0.0",b4g2g
"866718067167890","2025-05-23 19:01:46","109.13375633","18.3571175","0.0",b4g2g
"866718067168112","2025-05-23 19:00:06","109.12380217","18.3484275","0.0",b4g2g
"866718067168401","2025-05-23 18:42:28","109.69671305","18.18735904","0.0",b4g2g
"866718067168450","2025-05-23 18:59:30","109.12448983","18.35723867","0.0",b4g2g
"866718067168534","2025-05-23 19:00:32","109.12274783","18.355268","0.0",b4g2g
"866718067168542","2025-05-23 18:49:29","109.13057538","18.35415959","0.0",b4g2g
"866718067168609","2025-05-23 19:00:46","109.12495167","18.36194217","0.0",b4g2g
"866718067168617","2025-05-23 18:52:59","109.4886032","18.24873151","0.0",b4g2g
"866718067173237","2025-05-23 19:00:49","109.12472067","18.36164667","0.0",b4g2g
"866718067173526","2025-05-23 19:02:32","109.50201067","18.23158317","0.0",b4g2g
"866718067173609","2025-05-23 18:58:50","109.12494033","18.3619115","0.0",b4g2g
"866718067173906","2025-05-23 18:49:59","109.1340673","18.35741001","0.0",b4g2g
"866718067173963","2025-05-23 18:58:21","109.13410033","18.357449","0.0",b4g2g
